# Accelerometer Data File
# Started @Tue Aug 01 23:12:13 GMT+08:00 2017
#
#
# sensor Vendor: BOSCH
# sensor Name: LGE Accelerometer
# sensor Resolution: 0.0023956299m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:GAME
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
0.225 0.245 9.775 20
0.239 0.257 9.765 20
0.261 0.213 9.756 20
0.232 0.209 9.77 20
0.143 0.24 9.763 21
0.105 0.228 9.773 20
0.189 0.194 9.773 20
0.201 0.197 9.761 20
0.1 0.237 9.777 20
0.026 0.221 9.753 20
0.053 0.178 9.753 20
0.112 0.194 9.742 20
0.093 0.216 9.763 21
0.012 0.187 9.768 20
-0.042 0.194 9.763 20
-0.014 0.204 9.773 20
0.021 0.209 9.768 20
-0.028 0.199 9.761 20
-0.066 0.223 9.777 21
-0.069 0.216 9.763 20
-0.03 0.199 9.775 20
-0.025 0.245 9.775 20
-0.049 0.221 9.756 20
-0.059 0.233 9.77 20
-0.061 0.242 9.758 20
-0.023 0.24 9.765 21
0.007 0.245 9.756 20
0.002 0.233 9.768 20
-0.002 0.237 9.739 20
0.019 0.242 9.763 20
0.048 0.24 9.765 20
0.093 0.228 9.775 20
0.053 0.242 9.756 20
0.091 0.247 9.787 21
0.105 0.201 9.761 20
0.136 0.221 9.777 20
0.139 0.24 9.761 20
0.165 0.218 9.758 20
0.194 0.18 9.761 20
0.208 0.194 9.761 20
0.199 0.223 9.785 21
0.16 0.223 9.761 20
0.22 0.199 9.768 20
0.261 0.185 9.763 20
0.23 0.204 9.756 20
0.196 0.223 9.768 20
0.196 0.194 9.787 20
0.223 0.216 9.782 21
0.227 0.23 9.746 20
0.213 0.209 9.742 20
0.191 0.206 9.78 20
0.129 0.259 9.765 20
0.124 0.245 9.792 20
0.151 0.221 9.751 20
0.175 0.237 9.753 21
0.127 0.237 9.775 20
0.041 0.257 9.758 20
0.045 0.242 9.753 20
0.115 0.225 9.763 20
0.074 0.242 9.753 20
0.007 0.247 9.768 20
-0.006 0.218 9.775 21
0.026 0.197 9.777 20
0.036 0.218 9.768 20
0.002 0.209 9.777 20
-0.04 0.18 9.753 20
-0.018 0.209 9.777 20
-0.018 0.218 9.765 20
-0.016 0.187 9.765 21
-0.016 0.209 9.761 20
-0.028 0.225 9.758 20
-0.023 0.199 9.768 20
-0.002 0.197 9.768 20
0.019 0.218 9.761 20
0.009 0.223 9.746 20
0.033 0.197 9.758 21
0.045 0.18 9.763 20
0.045 0.223 9.761 20
0.072 0.218 9.758 20
0.098 0.213 9.761 20
0.072 0.223 9.777 20
0.079 0.249 9.777 20
0.108 0.233 9.746 21
0.143 0.235 9.758 20
0.146 0.257 9.765 20
0.148 0.247 9.77 20
0.16 0.216 9.749 20
0.16 0.249 9.749 20
0.177 0.242 9.78 20
0.194 0.221 9.756 21
0.184 0.218 9.751 20
0.179 0.225 9.765 20
0.189 0.221 9.77 20
0.184 0.204 9.768 20
0.184 0.213 9.758 20
0.199 0.218 9.753 20
0.165 0.211 9.763 21
0.165 0.233 9.773 20
0.141 0.213 9.749 20
0.124 0.209 9.777 20
0.16 0.204 9.773 20
0.151 0.218 9.763 20
0.091 0.209 9.773 20
0.06 0.204 9.78 21
0.1 0.197 9.768 20
0.12 0.192 9.763 20
0.088 0.206 9.756 20
0.043 0.211 9.775 20
0.0 0.206 9.77 20
0.048 0.218 9.751 20
0.074 0.235 9.768 21
0.036 0.225 9.763 20
0.005 0.221 9.775 20
-0.014 0.204 9.777 20
0.014 0.201 9.758 20
0.026 0.235 9.768 20
0.036 0.242 9.756 20
0.007 0.209 9.758 21
0.0 0.225 9.785 20
0.033 0.247 9.761 20
0.057 0.211 9.753 20
0.055 0.209 9.77 20
0.017 0.237 9.768 20
0.038 0.23 9.773 20
0.084 0.218 9.758 21
0.091 0.225 9.758 20
0.086 0.225 9.78 20
0.053 0.216 9.77 20
0.091 0.211 9.768 20
0.139 0.209 9.749 20
0.179 0.218 9.775 20
0.105 0.211 9.78 21
0.076 0.233 9.777 20
0.124 0.199 9.777 20
0.189 0.189 9.749 20
0.194 0.221 9.768 20
0.132 0.194 9.768 20
0.105 0.206 9.761 20
0.175 0.218 9.775 21
0.215 0.209 9.761 20
0.155 0.233 9.761 20
0.122 0.223 9.782 20
0.155 0.216 9.756 20
0.194 0.221 9.768 20
0.165 0.228 9.765 20
0.127 0.221 9.777 21
0.096 0.228 9.782 20
0.103 0.235 9.775 20
0.153 0.211 9.753 20
0.146 0.218 9.763 20
0.103 0.23 9.763 20
0.055 0.233 9.758 20
0.041 0.221 9.763 21
0.117 0.218 9.744 20
0.096 0.218 9.758 20
0.029 0.23 9.773 20
0.029 0.223 9.749 20
0.064 0.216 9.744 20
0.069 0.223 9.765 20
0.007 0.23 9.77 21
-0.006 0.221 9.753 20
0.038 0.213 9.765 20
0.057 0.201 9.751 20
0.024 0.218 9.753 20
0.002 0.225 9.751 20
0.043 0.206 9.773 20
0.072 0.182 9.777 21
0.045 0.206 9.756 20
0.033 0.235 9.756 20
0.067 0.209 9.773 20
0.103 0.189 9.753 20
0.055 0.225 9.785 20
0.029 0.245 9.763 20
0.098 0.228 9.763 21
0.148 0.206 9.77 20
0.12 0.225 9.758 20
0.067 0.247 9.758 20
0.084 0.223 9.758 20
0.139 0.221 9.765 20
0.146 0.257 9.758 20
0.103 0.247 9.758 21
0.122 0.235 9.765 20
0.143 0.233 9.765 20
0.155 0.228 9.763 20
0.143 0.237 9.765 20
0.155 0.228 9.77 20
0.184 0.235 9.775 20
0.139 0.252 9.756 21
0.096 0.252 9.768 20
0.122 0.23 9.749 20
0.184 0.178 9.756 20
0.278 0.192 9.768 20
0.134 0.242 9.749 20
0.012 0.254 9.775 20
0.062 0.197 9.765 21
0.151 0.209 9.753 20
0.16 0.24 9.758 20
0.079 0.194 9.775 20
-0.009 0.197 9.763 20
0.057 0.23 9.775 20
0.16 0.197 9.765 20
0.12 0.175 9.737 21
-0.018 0.261 9.761 20
-0.028 0.259 9.785 20
0.081 0.18 9.765 20
0.148 0.225 9.765 20
0.043 0.254 9.78 20
-0.066 0.242 9.775 20
0.002 0.233 9.765 21
0.115 0.23 9.761 20
0.098 0.192 9.746 20
0.017 0.235 9.777 20
-0.037 0.225 9.789 20
-0.014 0.259 9.837 20
0.141 -0.094 9.667 20
0.072 -0.123 9.737 21
0.067 0.008 9.775 20
-0.018 0.312 9.799 20
-0.011 0.45 9.95 20
0.29 0.156 9.579 20
0.103 0.326 9.871 20
0.041 0.379 9.775 20
0.088 0.297 9.698 21
0.136 0.3 9.852 20
0.199 0.395 9.71 20
0.098 0.398 9.813 20
0.105 0.247 9.777 20
0.155 0.276 9.746 20
0.208 0.309 9.816 20
0.213 0.206 9.761 21
0.086 0.259 9.756 20
0.122 0.235 9.792 20
0.194 0.127 9.753 20
0.175 0.175 9.77 20
0.134 0.182 9.763 20
0.124 0.113 9.761 20
0.129 0.075 9.749 21
0.148 0.125 9.751 20
0.117 0.149 9.775 20
0.079 0.101 9.739 20
0.108 0.115 9.765 20
0.139 0.132 9.761 20
0.098 0.134 9.749 20
0.053 0.173 9.763 21
0.081 0.201 9.749 20
0.117 0.192 9.777 20
0.12 0.192 9.756 20
0.043 0.271 9.765 20
-0.021 0.309 9.785 20
0.009 0.264 9.765 20
0.091 0.266 9.758 21
0.081 0.319 9.768 20
-0.004 0.328 9.765 20
-0.016 0.314 9.765 20
0.038 0.34 9.765 20
0.081 0.304 9.763 20
0.048 0.283 9.768 20
-0.018 0.319 9.77 21
0.012 0.29 9.765 20
0.098 0.233 9.765 20
0.096 0.223 9.773 20
0.05 0.24 9.761 20
0.048 0.216 9.775 20
0.074 0.173 9.756 20
0.12 0.185 9.773 21
0.11 0.156 9.758 20
0.088 0.137 9.744 20
0.105 0.151 9.787 20
0.141 0.151 9.785 20
0.105 0.12 9.751 20
0.105 0.137 9.78 20
0.16 0.137 9.768 21
0.163 0.139 9.785 20
0.127 0.178 9.768 20
0.093 0.211 9.756 20
0.129 0.189 9.761 20
0.165 0.209 9.756 20
0.151 0.233 9.768 20
0.117 0.225 9.787 21
0.088 0.307 9.861 20
0.103 0.099 9.648 20
0.105 0.031 9.722 20
0.117 0.247 9.859 20
0.036 0.436 9.832 20
0.055 0.35 9.765 20
0.12 0.268 9.737 21
0.203 0.34 9.809 20
0.268 0.297 9.725 20
0.103 0.29 9.797 20
0.031 0.302 9.77 20
0.12 0.307 9.765 20

# Completed @Tue Aug 01 23:12:36 GMT+08:00 2017
