0.088;0.155;9.768;20
-0.502;0.186;9.713;20
-0.26;0.153;9.727;20
-0.155;0.205;9.818;20
-0.237;0.174;9.809;20
0.045;0.102;9.804;20
-0.136;0.457;9.751;20
-0.222;0.454;9.727;20
-0.136;0.402;9.821;20
-0.5;0.33;9.818;20
-0.184;0.215;9.682;20
0.284;0.373;9.658;20
-0.045;0.356;9.838;20
-0.124;0.227;9.684;20
-0.074;0.107;9.766;20
-0.299;0.33;9.629;20
-0.102;0.567;9.138;20
-0.009;0.268;10.79;20
-0.107;0.237;8.707;20
-0.323;0.105;9.411;20
-0.282;0.495;10.192;20
-0.258;1.029;10.027;20
0.232;0.818;9.44;20
0.169;0.043;10.012;20
0.059;0.543;9.244;20
0.385;1.527;14.53;20
1.134;3.462;5.499;20
-0.347;-1.96;7.563;20
1.687;1.29;9.526;20
-1.355;2.609;12.596;20
-0.397;0.701;11.178;20
1.654;2.645;7.304;20
0.799;0.976;11.332;20
-1.113;0.359;12.859;20
0.984;4.558;12.198;20
1.189;2.159;9.938;20
3.088;-0.146;9.792;20
1.324;1.738;9.201;20
0.529;2.162;15.028;20
-1.273;3.902;20.916;21
1.261;1.173;9.028;20
2.229;-4.247;7.307;20
1.046;0.61;7.982;20
-0.897;1.707;10.0;20
-1.216;-1.913;11.36;20
0.541;-3.282;9.294;20
-1.285;-4.067;8.964;20
-0.754;-3.553;8.844;20
-0.026;-3.201;9.739;20
-1.472;-4.168;10.125;20
-0.711;-6.986;11.245;20
-0.148;-5.281;9.806;20
-0.976;-3.62;9.794;20
0.086;-4.893;9.725;20
-0.414;-4.925;8.99;20
-0.952;-4.07;10.757;20
0.588;-2.944;6.845;20
1.046;-3.107;8.332;20
-0.095;-2.322;9.996;20
-0.89;-2.018;10.422;20
-0.359;-1.561;9.878;20
-0.548;0.531;9.34;20
-0.27;1.625;9.112;20
0.129;1.879;9.129;20
-0.014;2.205;8.784;20
0.77;1.479;3.0;20
-1.256;1.491;12.39;20
-3.076;8.904;12.299;20
-2.712;7.503;10.874;20
-0.859;8.054;8.217;20
-1.63;8.858;10.391;20
-0.299;8.545;11.518;20
-0.165;8.81;10.036;20
-0.744;7.17;13.003;20
-0.179;5.765;9.505;20
-0.033;3.572;9.938;20
0.167;3.397;8.705;20
0.677;2.6;8.528;19
0.342;-0.268;9.332;20
0.409;-1.393;9.517;21
0.694;-1.235;9.387;20
-0.014;-0.304;9.134;19
1.156;-2.279;9.055;20
0.27;-4.795;9.433;20
-0.021;-6.498;9.919;20
1.015;-5.478;9.981;20
0.524;-4.592;9.871;21
-0.026;-5.779;10.089;20
-0.332;-7.453;10.407;19
-0.629;-7.278;10.441;20
-0.246;-5.631;9.991;20
-0.708;-4.968;9.89;20
-1.362;-5.442;10.055;20
-1.206;-4.925;9.95;20
-0.993;-3.373;9.624;20
-0.677;-2.379;9.466;20
-0.732;-2.427;9.466;20
-0.758;-2.152;9.352;20
-0.423;-0.656;9.323;20
-0.198;1.039;9.373;20
-0.028;1.649;9.265;20
0.442;1.517;9.383;20
0.086;2.32;9.524;20
0.471;3.861;9.646;20
0.962;4.692;9.804;20
1.043;4.862;9.909;20
1.007;4.721;9.986;20
0.754;5.02;10.091;20
0.598;5.813;10.23;20
0.852;6.028;10.252;20
0.627;5.379;10.113;20
0.186;4.556;9.979;20
0.177;4.434;9.984;20
-0.277;4.484;9.948;20
-0.45;3.981;9.871;20
-0.253;2.899;9.639;20
-0.651;1.776;9.522;20
-0.782;1.125;9.507;20
-0.301;0.957;9.493;20
-0.263;0.507;9.443;20
-0.409;-0.529;9.237;20
-0.363;-1.532;9.38;20
-0.282;-2.159;9.591;20
-0.555;-2.231;9.624;20
0.081;-3.038;9.739;20
0.201;-3.483;9.761;20
-0.014;-4.039;9.826;20
0.292;-4.242;9.914;20
0.332;-4.245;9.95;20
0.244;-4.307;9.996;20
0.445;-4.245;9.96;20
0.169;-4.094;9.943;20
0.045;-3.691;9.854;20
0.071;-3.256;9.802;20
-0.038;-2.777;9.778;20
0.002;-2.169;9.675;20
-0.205;-1.637;9.62;20
-0.481;-1.101;9.562;20
-0.196;-0.567;9.56;20
-0.047;0.227;9.534;20
-0.383;0.773;9.569;20
-0.378;1.197;9.615;20
-0.198;1.735;9.593;20
-0.277;2.375;9.687;20
0.004;2.988;9.72;20
0.258;3.249;9.804;20
-0.205;3.399;9.857;20
-0.136;3.634;9.885;20
0.363;3.89;9.96;20
0.284;4.046;9.95;20
0.253;3.919;9.976;20
0.316;3.521;9.933;20
0.107;3.33;9.893;20
0.244;3.138;9.85;20
0.409;2.743;9.818;20
0.179;2.217;9.797;20
0.076;1.635;9.687;20
0.117;1.139;9.672;20
0.086;0.739;9.646;20
0.0;0.308;9.636;20
-0.064;-0.191;9.622;20
-0.071;-0.835;9.658;20
-0.184;-1.225;9.624;20
-0.222;-1.659;9.711;20
-0.268;-1.913;9.73;20
-0.323;-2.205;9.747;20
-0.215;-2.822;9.804;20
-0.189;-2.899;9.814;20
-0.265;-2.887;9.818;20
-0.217;-2.822;9.84;20
-0.102;-2.932;9.847;20
-0.143;-2.94;9.864;20
-0.105;-2.638;9.806;20
-0.126;-2.298;9.792;20
-0.098;-1.963;9.744;20
-0.033;-1.654;9.72;20
-0.007;-1.245;9.694;20
0.028;-0.718;9.699;20
0.009;-0.244;9.668;20
0.069;0.155;9.658;20
0.203;0.641;9.651;20
-0.028;0.95;9.735;20
0.105;1.312;9.711;20
0.074;1.699;9.725;20
0.074;2.073;9.785;20
0.217;2.401;9.794;20
0.071;2.511;9.809;20
-0.076;2.636;9.83;20
-0.002;2.753;9.838;20
0.026;2.851;9.85;20
0.011;2.822;9.85;20
-0.062;2.59;9.859;20
-0.088;2.358;9.806;20
-0.174;2.207;9.804;20
-0.107;2.015;9.802;20
-0.019;1.604;9.79;20
-0.095;1.18;9.727;20
-0.098;0.799;9.715;20
0.0;0.55;9.701;20
-0.033;0.289;9.692;20
-0.023;-0.129;9.694;20
0.002;-0.543;9.684;20
-0.009;-0.972;9.692;20
-0.007;-1.173;9.715;20
0.062;-1.336;9.727;20
0.047;-1.654;9.742;20
-0.023;-1.917;9.792;20
0.035;-2.039;9.802;20
0.033;-2.02;9.797;20
0.004;-2.075;9.799;20
0.009;-2.063;9.802;20
-0.043;-1.96;9.804;20
-0.102;-1.8;9.785;20
-0.112;-1.582;9.799;20
-0.093;-1.331;9.754;20
-0.067;-1.082;9.749;20
-0.117;-0.723;9.725;20
-0.153;-0.359;9.725;20
-0.122;-0.114;9.715;20
-0.055;0.174;9.715;20
-0.069;0.574;9.737;20
-0.009;0.976;9.756;20
-0.059;1.223;9.771;20
-0.021;1.388;9.751;20
0.014;1.522;9.78;20
0.071;1.805;9.799;20
0.033;2.037;9.809;20
0.009;2.097;9.823;20
0.043;2.071;9.821;20
0.045;2.049;9.818;20
0.076;2.037;9.806;20
0.057;1.963;9.826;20
0.021;1.755;9.811;20
0.076;1.482;9.783;20
0.079;1.283;9.79;20
0.033;1.079;9.768;20
0.0;0.854;9.761;20
-0.062;0.565;9.761;20
-0.019;0.251;9.711;20
-0.016;0.007;9.723;20
-0.055;-0.198;9.749;20
-0.093;-0.493;9.727;20
-0.1;-0.749;9.73;20
-0.093;-1.005;9.725;20
-0.105;-1.177;9.756;20
-0.088;-1.288;9.794;20
-0.076;-1.407;9.785;20
-0.069;-1.503;9.783;20
-0.067;-1.561;9.794;20
-0.059;-1.51;9.799;20
-0.067;-1.4;9.783;20
-0.043;-1.295;9.792;20
-0.023;-1.173;9.783;20
-0.004;-0.998;9.759;20
-0.031;-0.761;9.747;20
-0.021;-0.509;9.747;20
0.004;-0.256;9.759;20
0.002;-0.033;9.727;20
0.014;0.162;9.725;20
0.026;0.452;9.771;20
0.031;0.706;9.756;20
0.023;0.917;9.797;20
0.035;1.096;9.799;20
-0.028;1.211;9.79;20
-0.002;1.364;9.79;20
0.009;1.491;9.802;20
0.028;1.608;9.804;20
0.007;1.611;9.802;20
-0.062;1.565;9.809;20
-0.086;1.541;9.799;20
-0.064;1.482;9.804;20
-0.026;1.34;9.79;20
-0.031;1.211;9.802;20
-0.076;1.039;9.783;20
-0.074;0.84;9.761;20
-0.05;0.624;9.785;20
-0.038;0.469;9.766;20
-0.026;0.229;9.756;20
-0.026;0.047;9.739;20
0.014;-0.184;9.744;20
0.026;-0.373;9.761;19
0.009;-0.526;9.766;20
-0.007;-0.708;9.768;20
-0.019;-0.847;9.759;20
-0.004;-0.936;9.754;21
-0.009;-1.041;9.737;20
0.014;-1.149;9.794;19
-0.045;-1.132;9.799;20
-0.043;-1.103;9.799;20
-0.026;-1.024;9.775;20
-0.045;-0.96;9.78;20
-0.064;-0.871;9.783;20
-0.098;-0.672;9.771;20
-0.093;-0.498;9.756;20
-0.074;-0.349;9.775;20
-0.064;-0.117;9.761;20
-0.052;0.067;9.766;20
-0.055;0.246;9.773;20
-0.038;0.407;9.749;20
-0.009;0.584;9.735;20
0.0;0.778;9.785;20
-0.019;0.955;9.771;20
0.0;1.01;9.797;20
0.033;1.11;9.797;20
0.019;1.201;9.802;20
-0.009;1.266;9.797;20
0.047;1.273;9.799;20
0.021;1.223;9.802;20
0.014;1.192;9.804;20
0.014;1.13;9.799;21
-0.009;1.039;9.78;20
-0.004;0.897;9.783;20
-0.019;0.77;9.761;20
-0.05;0.569;9.792;20
-0.038;0.442;9.749;20
-0.033;0.323;9.756;20
-0.038;0.155;9.766;20
-0.028;0.009;9.761;20
-0.043;-0.131;9.766;20
-0.067;-0.323;9.754;20
-0.059;-0.466;9.78;20
0.002;-0.545;9.771;20
-0.028;-0.615;9.775;20
-0.026;-0.706;9.787;20
-0.033;-0.792;9.802;20
-0.043;-0.83;9.79;20
-0.047;-0.821;9.792;20
-0.038;-0.708;9.771;20
-0.028;-0.665;9.773;20
-0.038;-0.648;9.783;20
-0.014;-0.56;9.766;20
-0.019;-0.383;9.756;20
-0.014;-0.26;9.754;20
-0.033;-0.105;9.751;20
-0.055;0.009;9.773;20
-0.045;0.124;9.766;20
-0.014;0.308;9.759;20
0.0;0.433;9.749;20
0.002;0.55;9.773;20
-0.023;0.665;9.787;20
-0.011;0.754;9.771;20
0.009;0.857;9.797;20
-0.016;0.943;9.763;20
-0.035;0.998;9.785;20
-0.009;0.996;9.797;20
-0.002;0.967;9.79;20
-0.026;0.952;9.773;20
-0.011;0.921;9.775;20
-0.023;0.873;9.775;20
-0.019;0.763;9.775;20
-0.035;0.658;9.785;20
-0.035;0.533;9.794;20
-0.035;0.471;9.773;20
-0.011;0.347;9.759;20
-0.014;0.225;9.761;20
-0.019;0.057;9.749;20
-0.043;-0.043;9.778;20
-0.035;-0.129;9.778;20
-0.028;-0.249;9.79;20
-0.004;-0.342;9.756;20
-0.033;-0.44;9.766;20
-0.016;-0.478;9.787;20
-0.031;-0.512;9.761;20
0.014;-0.553;9.775;20
0.007;-0.572;9.778;20
-0.095;-0.488;9.773;20
-0.045;-0.471;9.783;20
-0.002;-0.414;9.79;20
-0.062;-0.339;9.792;20
-0.026;-0.258;9.761;20
-0.028;-0.15;9.742;20
-0.062;-0.05;9.766;20
-0.05;0.047;9.787;20
-0.071;0.249;9.778;20
-0.134;0.433;9.802;20
-0.002;0.536;9.783;20
-0.019;0.486;9.794;20
0.002;0.433;9.749;20
0.004;0.545;9.768;20
0.016;0.684;9.794;20
-0.009;0.778;9.763;20
0.0;0.696;9.783;20
-0.016;0.557;9.775;20
0.004;0.632;9.799;20
0.055;0.737;9.783;20
0.021;0.629;9.785;20
-0.004;0.469;9.771;20
-0.026;0.39;9.771;20
-0.069;0.416;9.773;20
-0.011;0.383;9.761;20
-0.014;0.249;9.775;20
-0.04;0.114;9.778;20
-0.064;0.026;9.771;20
-0.038;0.004;9.787;20
-0.076;0.009;9.754;20
-0.059;-0.102;9.773;20
-0.088;-0.193;9.771;20
-0.088;-0.213;9.761;20
-0.014;-0.249;9.771;20
-0.009;-0.249;9.759;20
-0.045;-0.32;9.78;20
-0.062;-0.344;9.785;20
-0.04;-0.26;9.768;20
-0.031;-0.213;9.79;20
0.0;-0.184;9.751;20
-0.016;-0.172;9.737;20
-0.035;-0.11;9.783;20
-0.014;-0.019;9.732;20
0.021;0.047;9.794;20
-0.007;0.105;9.763;20
0.002;0.16;9.773;20
-0.016;0.244;9.768;20
0.014;0.349;9.778;20
0.019;0.354;9.794;20
0.009;0.347;9.794;20
-0.009;0.445;9.768;20
-0.028;0.519;9.783;20
-0.011;0.586;9.79;20
0.002;0.533;9.773;20
-0.021;0.509;9.783;20
-0.064;0.557;9.787;20
-0.04;0.55;9.787;20
-0.043;0.498;9.78;20
-0.026;0.407;9.783;20
-0.045;0.375;9.797;20
-0.05;0.347;9.792;20
-0.033;0.344;9.778;20
-0.031;0.232;9.756;20
-0.007;0.141;9.756;20
-0.019;0.11;9.778;20
-0.045;0.098;9.783;20
-0.019;0.033;9.761;20
-0.014;-0.059;9.771;20
-0.033;-0.107;9.773;20
-0.011;-0.071;9.766;20
0.004;-0.131;9.792;20
0.014;-0.179;9.787;20
-0.016;-0.172;9.744;20
-0.026;-0.177;9.761;20
-0.031;-0.136;9.768;20
-0.011;-0.083;9.761;20
-0.019;-0.083;9.756;20
-0.043;-0.079;9.785;20
-0.045;-0.05;9.749;20
-0.057;0.009;9.775;20
-0.033;0.086;9.775;20
-0.059;0.119;9.792;20
-0.057;0.122;9.783;20
-0.05;0.179;9.771;20
-0.009;0.294;9.759;20
-0.031;0.344;9.768;20
-0.007;0.308;9.771;20
-0.023;0.342;9.78;20
-0.04;0.416;9.763;20
0.026;0.447;9.78;20
-0.004;0.442;9.766;20
-0.011;0.414;9.761;20
-0.009;0.457;9.78;20
0.011;0.445;9.799;20
0.016;0.395;9.792;20
-0.011;0.342;9.794;20
-0.004;0.368;9.763;20
-0.016;0.347;9.773;20
0.0;0.268;9.78;20
0.004;0.217;9.771;20
-0.055;0.177;9.797;20
-0.045;0.136;9.787;20
-0.043;0.083;9.773;20
-0.038;0.052;9.771;20
-0.05;0.009;9.773;20
-0.062;0.009;9.794;20
-0.038;-0.016;9.78;20
-0.031;-0.083;9.775;20
-0.043;-0.069;9.766;20
-0.043;-0.076;9.79;20
-0.035;-0.071;9.761;20
-0.023;-0.059;9.763;20
-0.038;-0.076;9.78;20
-0.021;-0.038;9.766;20
-0.023;0.009;9.787;20
-0.021;0.026;9.761;20
-0.007;0.038;9.783;20
-0.045;0.088;9.771;20
-0.019;0.148;9.773;19
-0.009;0.141;9.787;20
-0.011;0.198;9.759;20
-0.026;0.26;9.756;20
-0.05;0.263;9.778;20
-0.026;0.289;9.756;20
-0.028;0.332;9.771;20
-0.04;0.318;9.792;20
-0.028;0.335;9.768;20
-0.035;0.347;9.78;20
-0.043;0.325;9.797;20
-0.011;0.354;9.783;20
-0.035;0.366;9.773;20
-0.016;0.299;9.783;20
-0.007;0.313;9.775;20
-0.021;0.28;9.792;20
-0.023;0.301;9.763;20
-0.023;0.232;9.768;20
-0.011;0.184;9.761;20
-0.011;0.158;9.756;20
0.0;0.158;9.761;20
0.0;0.119;9.768;20
-0.009;0.067;9.78;20
-0.031;0.059;9.775;20
-0.023;0.045;9.785;20
-0.023;0.019;9.775;20
-0.045;0.021;9.787;20
-0.057;0.011;9.78;20
-0.062;0.014;9.799;20
-0.047;0.007;9.783;20
-0.038;-0.035;9.794;20
-0.074;0.007;9.768;20
-0.076;0.016;9.759;20
-0.045;0.045;9.783;20
-0.014;0.059;9.79;20
-0.026;0.055;9.775;20
-0.033;0.067;9.773;20
-0.033;0.136;9.783;20
-0.016;0.165;9.761;20
-0.002;0.201;9.761;20
-0.004;0.172;9.771;20
-0.009;0.196;9.763;20
-0.021;0.256;9.785;20
-0.004;0.27;9.771;20
-0.016;0.277;9.763;20
-0.019;0.294;9.756;20
-0.016;0.296;9.754;20
0.016;0.277;9.797;20
-0.002;0.313;9.778;20
-0.04;0.294;9.771;20
-0.05;0.234;9.787;20
-0.045;0.225;9.797;20
-0.05;0.258;9.792;20
-0.04;0.241;9.771;20
-0.038;0.153;9.792;20
-0.028;0.15;9.751;20
-0.038;0.165;9.778;20
-0.016;0.138;9.763;20
-0.004;0.076;9.778;20
-0.035;0.081;9.771;20
-0.016;0.086;9.766;20
-0.035;0.098;9.768;20
-0.047;0.083;9.778;20
-0.002;0.009;9.771;20
-0.021;0.023;9.763;20
-0.023;0.079;9.763;20
0.014;0.05;9.792;20
-0.007;0.028;9.794;20
-0.026;0.069;9.778;20
-0.038;0.088;9.759;20
0.004;0.11;9.773;20
-0.045;0.105;9.792;20
-0.033;0.126;9.785;20
-0.026;0.146;9.778;20
-0.045;0.16;9.778;20
-0.033;0.177;9.778;20
0.0;0.208;9.79;20
-0.014;0.229;9.756;20
-0.033;0.213;9.799;20
-0.011;0.215;9.771;20
-0.076;0.251;9.778;20
-0.038;0.265;9.766;20
0.011;0.241;9.754;20
-0.016;0.222;9.747;20
-0.052;0.205;9.775;20
-0.004;0.234;9.763;20
-0.004;0.234;9.747;20
0.007;0.158;9.768;20
0.0;0.186;9.754;20
-0.023;0.234;9.756;20
-0.031;0.174;9.773;20
-0.016;0.136;9.761;20
-0.026;0.16;9.763;20
-0.05;0.169;9.766;20
-0.043;0.114;9.785;20
-0.016;0.1;9.751;20
-0.043;0.081;9.79;20
-0.079;0.131;9.79;20
-0.081;0.098;9.771;20
-0.028;0.062;9.761;20
-0.031;0.074;9.759;20
-0.011;0.134;9.766;20
-0.016;0.126;9.761;20
-0.011;0.076;9.766;20
-0.021;0.112;9.773;20
-0.052;0.186;9.778;20
0.007;0.155;9.771;20
0.045;0.119;9.763;20
0.026;0.138;9.778;20
-0.023;0.241;9.754;20
-0.016;0.222;9.763;20
-0.016;0.165;9.787;20
-0.009;0.169;9.794;20
-0.023;0.227;9.754;20
0.004;0.213;9.775;20
0.002;0.179;9.787;20
-0.05;0.177;9.797;20
-0.062;0.165;9.787;20
-0.031;0.215;9.78;20
-0.057;0.189;9.794;20
-0.026;0.131;9.773;20
-0.033;0.169;9.768;20
-0.098;0.189;9.759;20
-0.038;0.153;9.792;20
-0.026;0.155;9.773;20
-0.031;0.105;9.754;20
-0.057;0.086;9.756;20
0.007;0.102;9.79;20
-0.002;0.174;9.773;20
-0.045;0.138;9.768;20
0.026;0.05;9.79;20
0.007;0.04;9.79;20
0.023;0.155;9.79;20
-0.002;0.191;9.747;20
0.004;0.11;9.749;20
-0.011;0.069;9.756;20
-0.052;0.179;9.792;20
-0.009;0.246;9.771;20
0.016;0.143;9.794;20
-0.045;0.138;9.771;20
-0.047;0.184;9.756;20
-0.014;0.217;9.785;20
-0.019;0.205;9.761;20
-0.026;0.196;9.754;20
-0.064;0.169;9.78;20
-0.05;0.191;9.785;20
-0.009;0.213;9.775;20
-0.057;0.16;9.783;20
-0.035;0.189;9.802;20
-0.016;0.186;9.79;20
-0.014;0.222;9.773;20
0.057;0.141;9.778;20
-0.002;0.117;9.778;20
-0.016;0.174;9.768;20
-0.009;0.169;9.792;20
0.014;0.153;9.783;20
0.026;0.117;9.783;20
0.009;0.124;9.787;20
-0.004;0.16;9.783;20
0.014;0.119;9.79;20
-0.019;0.129;9.742;20
-0.081;0.105;9.78;20
-0.05;0.1;9.787;20
-0.059;0.093;9.783;20
-0.067;0.086;9.792;20
-0.079;0.098;9.79;20
-0.062;0.141;9.785;20
-0.09;0.102;9.787;20
-0.031;0.122;9.794;20
-0.052;0.179;9.775;20
-0.055;0.169;9.775;20
0.019;0.129;9.775;20
0.004;0.181;9.775;20
-0.023;0.193;9.761;20
-0.007;0.193;9.771;20
0.019;0.174;9.78;20
0.047;0.158;9.773;20
0.023;0.205;9.787;20
0.014;0.213;9.768;20
-0.014;0.203;9.785;20
-0.043;0.141;9.797;20
-0.031;0.162;9.78;20
-0.04;0.179;9.759;20
-0.074;0.169;9.775;20
-0.038;0.162;9.768;20
-0.028;0.143;9.768;20
-0.05;0.112;9.763;20
-0.031;0.124;9.785;20
-0.04;0.162;9.778;20
-0.033;0.146;9.759;20
-0.009;0.126;9.756;20
-0.019;0.141;9.783;20
-0.023;0.155;9.763;20
-0.014;0.169;9.768;20
0.009;0.136;9.785;20
0.016;0.124;9.787;20
-0.004;0.15;9.768;20
-0.011;0.162;9.751;20
-0.009;0.119;9.775;20
-0.021;0.167;9.763;20
-0.019;0.172;9.763;20
-0.014;0.136;9.773;20
-0.011;0.146;9.766;20
-0.026;0.153;9.771;20
-0.059;0.179;9.785;19
-0.035;0.153;9.773;20
-0.014;0.143;9.763;20
-0.004;0.153;9.756;21
-0.064;0.184;9.79;19
-0.059;0.162;9.792;20
-0.009;0.146;9.766;20
-0.05;0.148;9.773;20
-0.05;0.184;9.787;20
0.0;0.21;9.751;20
0.031;0.122;9.78;20
-0.026;0.184;9.763;20
-0.081;0.179;9.775;20
0.009;0.16;9.768;20
0.031;0.141;9.783;20
-0.011;0.167;9.761;20
-0.045;0.181;9.759;20
-0.019;0.177;9.759;20
-0.023;0.129;9.785;20
-0.028;0.158;9.775;20
-0.014;0.177;9.759;20
-0.002;0.143;9.766;20
-0.031;0.146;9.79;20
-0.004;0.174;9.763;20
-0.047;0.141;9.794;20
-0.04;0.119;9.785;20
-0.028;0.184;9.79;20
-0.016;0.203;9.766;20
-0.021;0.136;9.775;20
-0.04;0.112;9.802;20
-0.052;0.174;9.778;20
-0.045;0.186;9.783;20
-0.026;0.174;9.766;20
0.009;0.119;9.768;20
-0.026;0.146;9.749;20
0.0;0.205;9.773;20
-0.026;0.184;9.775;20
-0.04;0.088;9.787;20
-0.031;0.117;9.783;20
0.007;0.169;9.785;20
-0.002;0.174;9.759;20
-0.052;0.155;9.785;20
-0.038;0.16;9.79;20
-0.043;0.153;9.775;20
-0.014;0.134;9.78;20
0.007;0.148;9.79;20
-0.016;0.15;9.778;20
-0.074;0.169;9.79;20
-0.023;0.15;9.771;20
-0.019;0.102;9.783;20
-0.062;0.119;9.787;20
-0.011;0.203;9.773;20
-0.004;0.141;9.766;20
-0.026;0.114;9.756;20
-0.026;0.165;9.749;20
-0.052;0.169;9.797;20
-0.014;0.169;9.761;20
0.007;0.141;9.79;20
0.0;0.146;9.778;20
-0.023;0.174;9.773;20
-0.031;0.208;9.768;20
-0.021;0.158;9.766;20
-0.035;0.169;9.759;20
-0.035;0.198;9.756;20
-0.031;0.148;9.78;20
-0.043;0.174;9.766;20
-0.05;0.143;9.778;20
-0.009;0.124;9.778;20
-0.011;0.146;9.792;20
-0.04;0.174;9.78;20
-0.028;0.138;9.78;20
-0.038;0.119;9.773;20
-0.028;0.126;9.761;20
-0.033;0.184;9.766;20
-0.021;0.162;9.744;20
-0.019;0.112;9.754;20
-0.023;0.112;9.754;20
-0.014;0.119;9.775;20
-0.028;0.179;9.785;20
-0.031;0.172;9.768;20
-0.026;0.141;9.749;20
-0.026;0.117;9.773;20
-0.028;0.179;9.778;20
-0.038;0.251;9.78;20
-0.026;0.105;9.773;20
-0.035;0.105;9.763;20
-0.028;0.225;9.771;20
-0.011;0.191;9.787;20
0.002;0.141;9.763;20
-0.057;0.112;9.778;20
-0.019;0.162;9.771;20
-0.05;0.246;9.778;20
-0.016;0.162;9.797;20
0.002;0.119;9.763;20
-0.035;0.172;9.751;20
-0.004;0.208;9.778;20
-0.028;0.189;9.778;20
0.004;0.131;9.766;20
-0.019;0.11;9.773;20
-0.038;0.158;9.797;20
-0.007;0.191;9.771;20
-0.014;0.172;9.771;20
-0.035;0.081;9.768;20
-0.047;0.102;9.787;20
0.002;0.198;9.78;20
-0.026;0.193;9.768;20
-0.002;0.055;9.773;20
-0.04;0.11;9.756;20
-0.059;0.131;9.783;21
-0.011;0.155;9.771;20
-0.019;0.174;9.68;20
-0.028;0.138;9.747;20
-0.014;0.136;9.771;20
-0.031;0.167;9.797;20
-0.033;0.232;9.778;20
0.0;0.124;9.773;20
-0.052;0.098;9.763;20
-0.026;0.186;9.768;20
-0.009;0.229;9.783;20
-0.011;0.167;9.773;20
